topik_level,no,korean,english,source,source_doc,source_url
TOPIK I,203,그림,"drawing, picture",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,204,그만,"stop, finish",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,205,그분,"his, the person",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,206,그저께,day before yesterday,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,207,그중,among them,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,208,그쪽,"there, the person",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,209,그치다,"stop, end, cease",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,210,극장,"theater, cinema",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,211,근처,"nearby, neighborhood",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,212,글,"post, sentence, character",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,213,글쎄요,"I do not know., well, I guess ~",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,214,금방,"soon, a little while ago",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,215,금연,no smoking,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,216,금요일,Friday,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,217,금주,"abstinence, temperance",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,218,급,"class, grade",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,219,급하다,"hurry, urgent",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,220,기간,"term, period",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,221,기다리다,wait,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,222,기르다,"cultivate, grow",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,223,기름,"oil, gasoline",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,224,기분,feeling,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,225,기뻐하다,"glad, delight",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,226,기쁘다,happy,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,227,기사,"article, driver, engineer",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,228,기숙사,dormitory,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,229,기억하다,remember,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,230,기온,temperature,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,231,기자,reporter,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,232,기차,train,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,233,기침,cough,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,234,기타,other,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,235,긴장되다,be nervous,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,236,길,"way, road",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,237,길다,long,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,238,김,seaweed,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,239,김밥,Kimbab,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,240,김치,Kimchi,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,241,김치찌개,Kimchi stew,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,242,김포공항,Gimpo International Airport,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,243,까만색,black color,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,244,까맣다,black,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,245,깎다,"cut, shave",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,246,깜짝,"startled, surprised",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,247,깨끗하다,clean,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,248,깨다,"wake up, crack, break",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,249,깨지다,"chip, crack, break",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,250,꺼내다,take out,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,251,껌,chewing gum,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,252,꼭,"exactly, absolutely",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,253,꽃,flower,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,254,꽃집,florist,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,255,꾸다,dream,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,256,꿈,dream,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,257,끄다,"turn off, extinguish, stop",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,258,끓이다,boil,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,259,끝,end,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,260,끝나다,"finish, end",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,261,끝내다,finish,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,262,끼다,"put on, plug, (fog) rolls in",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,263,나,I,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,264,나가다,"go out, get out",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,265,나누다,"share, divide",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,266,나다,"occur, come out",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,267,나라,country,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,268,나무,tree,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,269,나빠지다,"spoil, deteriorate",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,270,나쁘다,bad,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,271,나오다,"come out, appear",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,272,나이,"age, old",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,273,나중,"later, after",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,274,나타나다,appear,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,275,나흘,four days,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,276,낚시,fishing,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,277,날,day,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,278,날씨,weather,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,279,날짜,date,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,280,남,"south, man",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,281,남기다,leave,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,282,남녀,men and women,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,283,남대문시장,Namdaemun market,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,284,남동생,younger brother,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,285,남미,South America,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,286,남북,north and south,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,287,남자,man,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,288,남쪽,south,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,289,남편,husband,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,290,남학생,male student,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,291,낮,"day, noon, during the day",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,292,낮다,low,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,293,내,"of mine, my",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,294,내가,I,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,295,내과,internal medicine,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,296,내년,next year,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,297,내다,"pay, put out",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,298,내려가다,go down,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,299,내려오다,come down,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,300,내리다,go down,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,301,내용,content,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,302,내일,tomorrow,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,303,냄비,pot,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,304,냄새,smell,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,305,냉면,cold noodle,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,306,냉장고,refrigerator,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,307,너,you,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,308,너무,"too, very",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,309,넓다,wide,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,310,넘다,"exceed, more than",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,311,넘어지다,"fall down, fall",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,312,넣다,put in,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,313,네,"yes, 4",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,314,넥타이,necktie,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,315,넷,4,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,316,넷째,fourth,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,317,년,year,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,318,노란색,yellow color,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,319,노랗다,yellow,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,320,노래,song,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,321,노래방,Karaoke shop,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,322,노래하다,sing,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,323,노력하다,"endeavor, strive",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,324,노트,note,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,325,녹색,green,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,326,녹차,green tea,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,327,놀다,play,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,328,놀라다,be surprised,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,329,농구,basketball,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,330,높다,high,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,331,놓다,put,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,332,누가,who,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,333,누구,who,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,334,누나,sister (as seen from the younger brother),learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,335,누르다,"press down, push",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,336,눈,"eye, snow",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,337,눈물,tear,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,338,눈사람,snowman,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,339,눈싸움,"staring contest, snowball fight",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,340,눕다,"lie down, sleep",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,341,뉴스,news,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,342,뉴욕,New York,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,343,느끼다,feel,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,344,느낌,feeling,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,345,느리다,slow,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,346,늘,always,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,347,늘다,"gain, increase",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,348,능력,ability,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,349,늦다,"late, delay",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,350,늦잠,"overslept, sleeping in late",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,351,님,Sir,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,352,다,"all, whole",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,353,다녀오다,"return, come back",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,354,다니다,"go, commute",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,355,다르다,different,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,356,다른,"other ~, another ~, different ~",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,357,다리,"bridge, leg, foot",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,358,다섯,5,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,359,다시,again,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,360,다음,"next, after",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,361,다음달,next month,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,362,다음주,next week,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,363,다음해,"next year, following year",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,364,다이어트,diet,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,365,다치다,hurt,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,366,닦다,"wipe, polish",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,367,단어,word,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,368,단점,"disadvantage, shortcoming, drawback",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,369,닫다,close,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,370,닫히다,"shut, close",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,371,달,"month, moon",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,372,달걀,egg,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,373,달다,sweet,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,374,달러,dollar,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,375,달력,calendar,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,376,달리다,run,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,377,닭,"chicken, hen",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,378,닭고기,chicken,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,379,닮다,resemble,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,380,담그다,"dip, pickle",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,381,담배,tobacco,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,382,답장,reply,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,383,당근,carrot,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,384,당신,you,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,385,대,"versus, large",learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
TOPIK I,386,대답,answer,learning-korean.com,TOPIK-I-1671.pdf,https://learning-korean.com/DL/TOPIK-I-1671.pdf
